"updatedJordanLakeInflow","durhamInflow","updatedOWASAInflow","updatedFallsLakeInflow","updatedLakeWBInflow","updatedLittleRiverRaleighInflow","crabtreeCreekInflow","updatedLillingtonInflow","claytonGageInflow"
8.50810007914159,6.62727411051675,1.47302465618272,7.58164994281328,5.28238162323579,5.0413441149014,5.84942998947108,8.47013248352442,6.91133889915331
8.2118128878833,6.32701340258652,1.19582047111789,7.25669276996895,5.06113638601041,4.75962583535313,5.61944955903809,8.16390115199445,6.63765155767651
8.14654203094163,6.2703525287901,1.19614484307487,7.11567297288516,5.0420838916544,4.59069608858836,5.56332569505238,8.02845302169193,6.4734797408149
8.05546302559191,6.24295845170879,1.15961605083133,7.13145477742821,4.88822169907744,4.59153529983388,5.48628313650626,7.98879734377905,6.410956400954
8.12541571833128,6.18024740711156,1.02670379009991,7.12274107154683,4.76896062166178,4.50582512815289,5.3424334313877,8.00554673638468,6.49909118553356
7.99640481368381,5.96277385426294,0.847546244773999,6.82314506705529,4.66510599866234,4.45566711254795,5.31032206680989,7.65980826103176,6.47654025374487
7.96554040743509,5.89800932281027,0.79082855926555,6.69819161246126,4.55388097502272,4.29864946951177,5.1585673069953,7.65203945069264,6.19556123019982
7.93720396031791,5.83678375577863,0.732030331900071,6.61535842928059,4.6272417432201,4.44623925660823,5.3275276786701,7.62746072096286,6.16431476147265
7.7875722341771,5.6358902994232,0.547610976869297,6.33256351065017,4.24448370859138,4.17210663959242,5.11461070616251,7.54672230683399,6.10616657469542
7.65767737972721,5.52101632967022,0.455025499210988,6.11046417404862,4.34275921336679,4.22006729958494,5.11840113471162,7.3005959354453,4.85082940110887
7.65234193958742,5.60080747864893,0.478199084240133,6.38377054765069,4.24913342897088,4.27693542843625,5.01778216950506,7.27545178423558,4.81700910562592
7.62970165667779,5.51473428650934,0.35884995858136,6.53073573915611,4.32803581800747,4.37394545336334,5.14459911794513,7.46983166309584,5.23736765938126
7.73068114528786,5.5473892199103,0.331966301431736,6.33960807778206,4.35774607754182,4.44957897322327,5.1246582844983,7.54530000330666,5.13163872737238
7.80235272146264,5.57064782296305,0.378771886702739,6.57474794389501,4.40611494599307,4.4223156578054,5.33390328900582,7.6358307788313,4.94106961363759
7.61092226769533,5.34595134481862,0.220071409604768,6.31040063377937,4.31424805949983,4.25243988282343,5.2829090149361,7.22250045650771,5.01342897132634
7.60216288543246,5.28562321052807,0.0941603601546953,6.46661452163336,4.30024202682853,4.2437009312564,5.25589072700239,7.36512738382224,5.20248244761515
7.64575920461266,5.12837490537549,-0.0127448957402395,6.3360674107784,4.26841169510038,4.13743820281791,5.24392972397228,7.54476415252503,5.11692060921256
7.69723235832325,5.21093419690477,0.0130757275352806,6.19683790291047,4.08117553298046,4.18714154839097,5.15022065565704,7.46165128411639,5.87993098392721
7.72427491357812,5.22296356395114,0.0167723509661628,6.22700590673599,4.02022575644056,4.13525022184652,5.22062779195935,7.32146570521469,5.66597187746389
7.4948532517531,4.80692491777869,-0.346338842852178,5.97331598846938,3.79535902143869,3.96282894057404,5.07585825815623,7.18086025011744,5.76889816049942
7.4299825922553,4.69945192556473,-0.46106916903473,5.91383901440514,3.77898717717106,3.8241759166434,4.99585239469464,7.0743957993195,5.56015465938076
7.47631867410412,4.77213030632517,-0.423673842085092,6.04853131708112,3.65254011403613,3.76829218288932,4.97549881406535,7.1610125718565,5.47246510337301
7.66142809653173,4.95744556818992,-0.182182761105054,6.28328620154605,3.54174464597167,3.87838407376083,5.08211982446642,7.28216777666766,5.52443858078653
7.55839182637585,4.80722444918675,-0.302847037204229,5.99081184038352,3.89882173517441,3.7208500837445,5.09182965778461,7.15727161652188,5.2781451178154
7.55542579915974,4.92298380770433,-0.141575283036115,5.86645140228829,4.11668832642669,3.69727504754371,5.06256231437393,7.15539285092688,5.22729883373761
7.58879383385794,5.010156807062,-0.0951675304375437,6.07611983608709,4.27893712748706,3.79118189609119,5.19391598738564,7.09853889555456,5.46693931276191
7.64732253040351,5.13521683877197,0.0363210628912651,6.07324411665529,4.36423647779165,3.88762457755739,5.22623214177009,7.3527887248262,5.46876285194518
7.72299043322974,5.3375456884893,0.262447292871332,6.20112595511281,4.75268592275882,4.17288051653215,5.46096617049061,7.4772725605922,5.53791760706696
7.87821780160241,5.49365526756392,0.36632139596449,6.29780221908382,4.74919483964874,4.3776059817832,5.55263997547942,7.69227007200337,5.80995355840746
7.97234401162499,5.7181318010452,0.591699472087623,6.59126227277151,4.88307009067725,4.47652981562353,5.57898800621432,7.73500886633431,5.865570574194
8.19770811859596,5.93204689284132,0.764775399702336,6.79635619738582,5.06379294129468,4.71907655475892,5.74243056664126,8.04087771099824,6.09135487146133
8.2358584427911,6.02684224108492,0.904951228509389,6.91074978882438,5.0129738192697,4.80718326319927,5.79863625429211,8.20190720275351,5.55010955287976
8.48396604408967,6.40707392061663,1.23739740476211,7.24892832725208,5.31224516336974,5.03176400981839,5.93906483891616,8.41828940311845,5.89948153331388
8.47515695453862,6.29239458366989,1.14726670588544,7.24862272351113,5.27158980389087,5.11080429927025,5.99463180451333,8.48347331105741,5.91817179666365
8.82447859928676,6.81275962851758,1.61551725111335,7.76324103092003,5.65899566003208,5.42023273442517,6.27268355959183,8.80934269563982,6.22033303609319
