"updatedJordanLakeInflow","durhamInflow","updatedOWASAInflow","updatedFallsLakeInflow","updatedLakeWBInflow","updatedLittleRiverRaleighInflow","crabtreeCreekInflow","updatedLillingtonInflow","claytonGageInflow"
9.07052930262937,7.21584003429049,1.8357201800817,8.07937299215491,5.74454564859516,5.65690185525169,6.38823096581995,8.97745085305822,7.45525462477677
8.91283930091532,7.02169690592461,1.87930125849766,7.8641120740794,5.67630976433879,5.36940906414941,6.24351716977262,8.87784980099569,7.15449706363993
8.79610257301072,6.80267040336635,1.48942369233842,7.54399006121384,5.16553138094253,5.08283592176793,5.95021311472677,8.82351913745375,7.00323544064925
8.46470802712534,6.60466522533264,1.32008333333669,7.00102432047546,5.07481740549938,4.70802106418744,5.62191099260612,8.42094286574715,6.53661678978877
8.4433730768244,6.57096001760211,1.28769566687682,7.34166785732911,5.15592473678745,4.83203983335725,5.76904184679497,8.21988588820519,6.9779435048342
8.12305248395348,6.07397484068195,1.03657144202967,6.9181202211271,4.93864700314801,4.56970637202844,5.57601537574768,8.04497219734422,6.74976351095109
7.95172841219576,6.02668755094897,0.986153068743907,6.44772813883565,4.9139424702814,4.28107669287737,5.312029856238,7.80658300224681,6.45355464497405
7.73460560725528,5.9097359320806,0.936910459172668,6.4980456177888,4.49415777393173,4.10452890573982,5.14793770959516,7.5076913607285,6.26225204395958
7.95740486147217,6.03424537232489,0.951940591704693,6.7444880888045,4.63647209637572,4.04179169562808,5.02840069484121,7.500309714203,6.33116845224127
8.02516292258201,5.88106982727598,0.944007595478265,6.43432951988837,4.50421899114391,4.19209852209569,5.36511582211897,7.55161627985232,6.64527896286817
8.09133263264663,5.84193154900828,0.888683556076591,6.43147627723767,4.81840342955539,4.15801788704514,5.21405560840827,7.61539737818402,6.57726041816795
7.87361937477607,5.40327076546051,0.40349763955314,6.0582354056541,4.16842952072309,4.12592892979969,5.10319020806615,7.53327587881252,6.66413053417403
7.75247175427125,5.49099389323082,0.564185365228861,5.82556987199403,3.71525708483743,3.56005404791982,4.69656266569134,7.38586005826556,6.18540933448714
7.7808136819131,5.33970273455938,0.482579337722812,5.35876515424322,4.29050588646828,3.52506807009472,4.95367373465074,7.15574963077551,6.20166613501493
7.472762239179,4.84790834545394,-0.0531328586569726,5.53230444566997,3.76970724070667,3.54199060065562,4.76410265235151,6.65467708388744,5.78439592483948
7.34807350264236,4.80613818017236,-0.163979085256304,5.86145022615767,4.24124676429339,3.47244693529897,5.01524039523267,6.9246191055894,5.56170135293169
7.75514092167794,5.2615506293345,0.25908337821706,5.96348101566847,4.76029681936956,4.08710866237689,5.23162593034361,7.25661393185198,5.46710445604702
7.74043239546036,4.94873708911007,0.160408810129373,5.96936227172693,4.10182590674169,3.83162244093726,5.31570563969141,7.42758666562184,5.2006198723026
7.42887688585873,4.57261958779665,-0.26684684927786,5.44719817909853,3.88058993030294,3.53763328848837,5.16882905175012,6.49857449016222,4.67700033754318
7.45684169897528,4.63975111246956,-0.408895535360098,5.72999945102899,3.76217246133205,3.49048922257636,5.01976908830603,6.99182162202634,5.75840460936907
7.33959063211418,4.11206056939388,-0.62372666942115,5.30631814079736,3.6145397892001,3.02579093075431,4.7925801383419,6.97832969653107,5.49251734615075
7.87172639493267,5.15557660598343,0.223549957028758,5.53139772714823,4.04961144061497,3.78579002716671,5.11915437954829,7.31150456054652,6.60130344399274
8.04517498793011,5.24428234618899,0.249089831194738,6.40060510607575,4.77883531383875,4.11140667305928,5.54475547881671,7.39811958253095,6.73722389534228
7.71956069408154,4.52024221944463,-0.259987832842059,5.9604358612164,4.31857258002516,3.97133503810279,5.18468254447371,7.29481589065072,6.63691463528793
7.67440775034618,4.28774051137333,-0.531378409377364,5.77133545809666,4.38486529957774,3.86475231280958,5.13542216208999,7.30195445600653,6.41206401837601
7.80451787196435,4.68397434411805,-0.317600863507113,6.28299685411973,4.32685796612417,3.93211602496774,5.28151689507085,7.4634753651196,6.56717680024932
7.52607263753134,4.28263723571973,-0.563930707114223,5.82371689555733,3.48081806810933,3.61099718134677,5.11155827718792,7.36184524923437,6.17916921275644
7.61005343537708,4.59125855943375,-0.218628685920044,5.84561017926118,4.55430918374168,3.48897750856781,5.24177586123068,7.46424979805148,6.33296048734478
7.64110559479793,4.71582926338414,-0.0971969460508423,5.32832142357585,4.78768671578874,3.72214529281232,5.39718567105823,7.46317939022049,6.67074471797913
7.58189552487732,4.71798354382249,-0.0251864943987995,5.67010112592157,4.53375312103516,3.35479016178606,5.27890393814499,7.14498432124534,6.4386631120551
7.71168208287377,4.99718907619828,0.166921285334478,5.55697047087359,4.51455757832059,3.58281602590439,5.30236639111701,7.49334062363191,6.56589203721562
7.57849563875465,5.00672201169886,0.262414816711738,5.6849875144819,4.89165081618867,3.6579769711209,5.35992874372624,7.27907503830769,6.4479414063799
7.95267482190525,5.37049384664792,0.420826937893901,5.98253429421787,5.05174639650818,4.27125888856592,5.61191836284148,7.62825714026259,6.51943386231086
8.01376562897084,5.33427046931157,0.429394422245554,5.93432655758406,4.75040810450029,4.48017613309,5.6207434856421,7.81970789599254,6.71364341668497
8.19829101693503,5.82366768288536,0.883220090746883,6.54887562405639,4.97755679457559,4.59707119666658,5.76058652627568,7.94578784299708,6.71783747795289
8.20584618103995,5.8153919116596,0.907760791216254,6.70545797243811,4.81733635825967,4.7245615113179,5.82704574292959,8.07669313526507,6.60176546800813
8.4915609121023,6.46070091917934,1.34584304330968,7.34362908871456,5.47173274962376,5.01537490154057,6.00465668409582,8.3095695517846,6.78595246833206
8.38883131871079,6.21276886163605,1.23858005342535,7.08820983153462,5.22084946721019,5.09732992847399,6.02677711769773,8.32624130191418,6.97065283082882
8.72014434203312,6.60214490711541,1.40417418823909,7.55408256029178,5.49906367313238,5.34818540699029,6.19972788050442,8.6833623403741,7.12036887932548
